Timestamp,Charging_Power_kW,Discharging_Power_kW,Battery_SOC_%,Grid_Load_kW,Renewable_Input_kW,Temperature_C,Vehicle_Count,Available_Capacity_kWh,LOLE_hr,EENS_MWh,Reliability_Index,Optimization_Score,Pinball_Loss,Winkler_Score
2025-01-01 11:00:00,48.645943347289744,3.3575885819318363,71.24921468391099,627.0289154853513,351.84426144936606,38.20670448867045,400,1607.2663457275964,9.595725876290658,70.43860785173763,0.2702067006375882,0.4606808041884421,0.027901173712667485,45.40610332739479
2025-01-01 12:00:00,42.45991883601898,8.092488345509688,73.32803832372954,589.9103988708889,419.5667391677805,19.78858497912551,46,783.7769357336541,5.921232363510185,89.03987890805519,0.20103090446914024,0.36125739042601,0.07217602292062915,28.488463836960893
2025-01-01 13:00:00,14.555259980522427,1.7126056826794456,33.01597950468527,310.3667128330698,160.09477457212085,16.703246271755184,62,1883.644241611142,8.195179187100711,91.58906347367032,0.21729306584981636,0.3755930593371286,0.1512207273344917,29.067482852147982
2025-01-01 14:00:00,13.182123524319527,15.935085840030961,65.2068249962205,673.9967276610324,239.5853967350141,27.649221127756103,27,1114.464036948292,8.253015623427146,27.77156392405726,0.17381216903806668,0.35899675956387983,0.0728464760539925,31.611174896026704
2025-01-01 15:00:00,13.253202943404522,28.098170768848846,81.7301528782886,838.0607518500844,427.47770154437166,40.29757627304562,480,1232.3011065059673,0.6641042037273281,18.78899502725141,0.47087576312601853,0.517183758319611,0.0402099579780127,38.23227836357602
2025-01-01 16:00:00,18.690900933179197,1.1803062200552894,59.91165316287535,137.42106386193439,444.7042104480296,18.447239634312496,47,159.58698072871795,1.708601993864648,26.128736033683786,0.23843914650358458,0.4537093432244052,0.07193452719762211,39.688671663526755
2025-01-01 17:00:00,28.614039423450702,3.663297420300804,20.968249342088594,548.3169491932381,159.43099111890166,12.748768497747953,196,423.5113605443291,3.111206807596474,75.13717705355027,0.04299955357472707,0.331807434378418,0.011773004241100655,24.11096790555717
2025-01-01 18:00:00,24.43752583889521,13.565970848503058,20.723077526343374,720.3793708924212,297.7567855436139,22.474165754738266,394,1302.574372894985,3.2069928504132283,37.00580360461602,0.3380232852922847,0.5126336254931511,0.023360689803447167,43.42904756882522
2025-01-01 19:00:00,18.105311308911887,28.016250525837147,48.562347517600976,327.0807343627184,136.6219177861222,36.16781385977423,205,897.7537063863155,6.587861176809129,17.338928084132977,0.11242774032862088,0.35501828368725785,0.1521637705493123,31.45903325267911
2025-01-01 20:00:00,32.53338026250708,9.484683149302516,94.09552547454255,376.99381476383417,95.84544386280044,29.27416906431781,252,1065.511201870532,6.231329207526848,9.838549250696927,0.1361443732905528,0.3453220793018942,0.16916585696772377,24.898857743516697
2025-01-01 21:00:00,11.277223729341882,15.217044260651774,38.2941423682887,652.2741126904455,460.0042256263809,38.587767935102164,309,219.64567659403082,4.945897780098138,32.731318882968786,0.18828239620970313,0.36932456759310717,0.03247591404222995,28.145706232181247
2025-01-01 22:00:00,18.146509184084817,1.247185771511763,70.74909510973498,908.1417640993632,419.22837690444914,43.585725166323186,312,1684.85695297973,2.1126373230876796,13.61364403505113,0.5326420262418108,0.5876141328706641,0.05222649901499707,47.04510938884452
2025-01-01 23:00:00,21.486282948216125,4.450296028862666,37.76606965546564,828.9319782726094,392.01570581142823,37.7431866863066,44,1590.5606443628128,3.819834696903034,15.637361253330695,0.4612874971680281,0.5646043361220555,0.1042965465404936,45.765676176275
2025-01-02 00:00:00,25.523149289766618,29.598903688765407,45.73359917276389,624.8171971896252,71.94484346591318,31.13310775953137,224,452.1725538715141,5.435939684651695,68.38839734462702,0.0,0.26253092295998137,0.03975046147400313,23.70211588752999
2025-01-02 01:00:00,40.33291826268561,28.953560893081367,87.84336716811872,757.1995459815242,429.67795671961585,27.26695558183332,228,1305.2257787890208,4.679853661039419,1.973209566840528,0.4232816470019447,0.5627850055897837,0.026182336923185598,48.326708734402054
2025-01-02 02:00:00,13.985320197126189,0.14819942803228847,78.30891538159575,428.3402231870188,247.11983415742267,11.402418022189334,325,1654.7989021431163,1.2729253309507838,11.755326162543799,0.4420178481415174,0.5782689049981539,0.10383774839167897,47.107666751290196
2025-01-02 03:00:00,28.140549728612523,28.55435356269717,27.63194218505685,676.868975288882,204.07780548313684,44.45126925849144,99,1317.62285918964,6.4951049350192385,84.43654912130964,0.17163260730611563,0.33123757114284574,0.11935171471906715,27.66505721579571
2025-01-02 04:00:00,31.65865559879191,19.17359813446501,54.296161678914686,519.5634320148013,295.9143624614194,23.42183929012649,317,689.7563810621052,0.7305177681066055,84.49140850182532,0.21639812982531523,0.35645399887513585,0.030461480904362737,25.090547505620414
2025-01-02 05:00:00,7.090268572399898,26.037548835600663,22.333581091621156,270.9425228118048,91.10895922560013,15.327987487090338,261,1346.6111859085177,3.781946830810803,32.92434787635769,0.21542432822448984,0.40434070015571777,0.0665034643062635,37.65049093858806
2025-01-02 06:00:00,32.339518335564726,13.642195669015774,58.47121172824072,731.5644464895314,390.4909472085795,33.334809938875985,17,499.87732059810327,7.100293476752291,8.795300836872899,0.1834688620728496,0.36566031063909166,0.01689508207961113,26.046035360910217
2025-01-02 07:00:00,12.673585565928118,15.467880857377507,72.99472093608544,600.8181736139397,312.0957845997331,19.950090118341077,265,704.6844948308997,0.2002353451970651,70.49703338072058,0.25369262944135795,0.4562528371857753,0.06881520511638727,43.28905237521572
2025-01-02 08:00:00,7.927321684337578,14.665397407707605,29.480209887852126,422.75942375823223,133.96554359292537,30.502239482586667,372,556.1323409036395,5.699828190453161,36.01316877738744,0.04159606175003244,0.3031092300907815,0.15123737200101295,26.137077278989
2025-01-02 09:00:00,47.699849176399994,20.00592772638313,43.11079511273326,920.2052710707677,134.70448989607053,30.536876774560692,217,1158.1576945413924,3.345209741432973,4.546462720492583,0.2410035752967688,0.3835330355168274,0.08747789792214333,32.92039538460919
2025-01-02 10:00:00,48.45344148835517,4.1895376426893876,51.826930040172556,118.84070604405994,132.9118932077034,25.60054373160042,434,305.63062885454235,0.08831843422734464,15.782698129979856,0.12332419488100378,0.34740472396813377,0.11661015829931246,31.661548988631207
2025-01-02 11:00:00,41.37788066524075,0.8992076961803386,93.56248197248398,384.1958361245464,75.6510743983703,39.26415154407649,140,1873.2897226618436,1.9038327106097186,13.72148119640243,0.3682504537627942,0.4686501314936836,0.04554650480391856,44.89048984469873
2025-01-02 12:00:00,18.70761961280168,9.237898247735728,99.46040123383712,151.1932579998819,314.50930221725815,19.273847154440507,233,733.6734719594469,9.409461932706545,58.91163438276622,0.08833940268534718,0.3586348184082545,0.037072882740465794,35.24640917555707
2025-01-02 13:00:00,9.395245130287275,21.1404228820994,23.592903919649267,789.8745845994645,428.15667991482866,25.702140706620696,206,516.0432415010225,5.2114890550509045,89.81175836035614,0.1660611167877274,0.3244840478827548,0.010417704961862168,28.003329167108564
2025-01-02 14:00:00,35.79048619304706,6.055603563688451,80.88063387963136,731.8967087024133,57.87419629432487,28.819224500684,477,1043.4446458434795,9.972272046291318,79.30720333234575,0.0,0.3199617391563701,0.16604934542257563,23.843467838707852
2025-01-02 15:00:00,24.80686221828206,20.20297299974752,49.73792531218746,398.21699686268533,72.05209023707309,33.22686522685549,151,626.2958550639605,5.248167503647412,54.65160450172301,0.008875470580364732,0.2892395312807115,0.1298019958957436,27.870811107300348
2025-01-02 16:00:00,10.491720568015047,29.097361383218114,51.396654898358406,708.0966119863657,307.74662450912564,37.43901476769563,261,1116.317764127024,5.439364122902682,42.21551649274801,0.25690872858007857,0.44709170660090924,0.03980816913709117,31.841943125183594
2025-01-02 17:00:00,27.28296095500716,2.8170214736825514,80.34119786776182,456.34350357635486,418.77305842372357,23.818254900738964,105,762.1673845859624,3.9184301293285237,61.867670906886495,0.2634610384779697,0.3896821746954034,0.06592204335518778,36.71589936063411
2025-01-02 18:00:00,6.547483450184828,20.178063546753787,93.4741145716327,780.6284122801909,197.0325007558851,32.611643043380866,35,350.92694046117754,3.100404187314143,44.381274098008085,0.08201553070147562,0.3302870219180057,0.14896521469907326,29.862124513482392
2025-01-02 19:00:00,45.91941809354519,13.312506579137134,96.07428756020387,508.76529646303544,207.32647946347498,15.27138335739817,120,605.2009598517977,2.515455531329448,24.609912257631596,0.170517056764224,0.37201104737082924,0.0931949264496989,36.13783326063949
2025-01-02 20:00:00,16.645099172000762,26.044267631325162,66.16980688306566,471.051755048499,318.35592387354916,42.64268351898675,463,933.035705426898,3.4342061613067387,67.91974553522796,0.2410168266481464,0.41907693146010827,0.050874927885713635,40.61856829533424
2025-01-02 21:00:00,34.81350279592919,5.314493683421578,48.569692744040225,941.2569239394709,173.39580010586616,23.407058224735124,132,157.5571303112887,4.598510809004321,87.3243945741321,0.0,0.30905608323025124,0.06076505826243024,22.12675362970369
2025-01-02 22:00:00,19.026998424023493,20.778778566784936,83.00392686870234,325.7911899016302,61.97376473495786,35.53324976917534,195,1564.2208013280479,1.9199195023079008,37.28703306808605,0.2743429959923402,0.4369315259161437,0.03726006683227764,38.573797273671396
2025-01-02 23:00:00,28.403060953001486,25.143458689443307,40.08011066098402,208.4026059969089,380.85283314571825,10.711937865876218,493,1281.46667272179,2.2487509180569587,84.1538467691337,0.3556761693015162,0.520933677291287,0.10728550875446657,38.41372419821091
2025-01-03 00:00:00,29.601962570447583,28.3384265842207,65.12592230668142,626.0888019335124,331.5424608236539,17.181550001668246,177,1242.583253828873,2.7154476866843913,43.108204648349044,0.3500249688779301,0.470292840770196,0.07835674322476348,34.02759564376587
2025-01-03 01:00:00,13.318450498648717,20.497440848689376,48.68627692198985,972.389631055761,311.3401995750466,27.04788905132523,60,1137.4948705772554,4.492598919308391,40.1335943099426,0.2843175211643686,0.4780266150955788,0.10358778285267849,39.89051525607566
2025-01-03 02:00:00,48.63130824940514,14.915242920252819,72.5304858966301,440.055292354468,383.7578580463204,40.73883637063213,388,1221.5950274176303,6.528133668142431,2.8324357547027668,0.34117861119376686,0.4506163402629923,0.11425470519905642,32.86251520516879
2025-01-03 03:00:00,39.880977051250156,18.535417206036414,39.23191303148055,155.83308726590337,353.85387690291685,28.4539302482737,14,1875.838710143719,8.561461502862873,69.52789013674104,0.34672294797649544,0.5132942647130209,0.12902465023916393,47.139442085590474
2025-01-03 04:00:00,47.27745237038851,26.067149534361548,35.32743565878606,405.3747405786107,142.64689468024451,42.545466880285765,86,116.28150054040731,2.871318371871433,80.75025251138229,0.0,0.3227362141350833,0.057401881440848575,31.972902688373242
2025-01-03 05:00:00,45.2672307692442,17.11829239916489,93.45912693403497,555.3384888876026,208.61647112450802,26.932891380397873,169,190.81944834972361,1.8372834034143737,66.3556919558561,0.060232412320505954,0.3051444833322488,0.04169887178306807,26.574266754284697
2025-01-03 06:00:00,31.905499046498832,0.9116117909051058,28.14429463596295,245.73070596899234,106.74956375538125,27.165718385758247,217,463.83747886852444,3.7884746485055496,15.13609513919435,0.0659116459176283,0.3263057997184538,0.09133486514656843,25.143514961828096
2025-01-03 07:00:00,46.48434057604026,27.928460865209335,60.47663261879453,692.2919962508429,108.43565603804646,14.191137597518615,266,417.87262198698517,8.943830763718557,10.329346755264313,0.0,0.2880188609091589,0.016663543100921177,27.44710059559512
2025-01-03 08:00:00,8.982162592336378,20.685802530946834,37.668222637040714,997.9744501091806,354.28808586044266,38.09296854532769,214,444.26947299144706,0.09860728337139468,57.28587516185395,0.24216872528527317,0.3739950345940255,0.12157614131309633,35.75134520815883
2025-01-03 09:00:00,13.819228808861533,20.295401573317395,23.114397066053396,506.5655283832994,436.3700481421242,18.643789436347188,264,1376.6933831124354,6.778686160577454,40.15162541846019,0.36143535687775236,0.47532307263371126,0.11360984520088757,43.72191748337356
2025-01-03 10:00:00,7.035228000974213,6.470254571931515,22.881505463314113,419.2557010571914,483.22966273751257,41.48643712803103,447,973.0182719953141,4.771600464115815,42.90977834855896,0.3461996644106951,0.46173888657957135,0.09175927055701193,40.84263556401926
2025-01-03 11:00:00,19.639864884346895,19.766564106979715,34.01774176846619,460.63375015101997,332.75620289725,41.878847711563864,20,1984.379868835917,1.6104621496068006,96.78002467430076,0.4675404278390967,0.5973339271581444,0.03243693378448318,57.36423114972172
2025-01-03 12:00:00,22.49047803602669,11.815932169624755,89.34162836048002,203.631560555681,132.84559551243063,43.01585391559524,446,531.0832381255952,3.2102152627446667,72.39226711930654,0.04932743255837756,0.34519152863654756,0.03175202649818479,25.854414164229443
2025-01-03 13:00:00,17.210706429825315,19.536989311244763,42.598299518162136,894.9462412836015,97.54265545201882,28.20806711860815,17,690.5771919522398,2.2495004387703386,41.17877392077567,0.1104722489654768,0.3550632978004237,0.07348157092009079,34.777741238759894
2025-01-03 14:00:00,42.29318791183682,3.1977909092397216,96.03673364602366,473.3430899692168,415.782937191541,33.69828246742755,418,1970.0573619231332,8.778321678901223,1.909927984171489,0.4660048731373552,0.5647283451935556,0.08988941174289053,55.578358174023165
2025-01-03 15:00:00,21.053899701211517,19.73535913809108,66.52978343913549,448.54697028235717,310.4404143619997,37.24805580215822,433,1680.3404675242693,4.818733839449902,3.409569785327027,0.42254809554772865,0.5388284291513133,0.04393674631089386,51.813618473975936
2025-01-03 16:00:00,17.642052935932135,29.982411773119996,54.92913518150129,693.7212456374269,328.22825945617393,14.585511652766296,41,992.6185192892123,5.630942778724927,68.48036956458562,0.21436143439246264,0.3851909184278446,0.012969611333086302,29.85994647091419
2025-01-03 17:00:00,29.42132374212118,1.4463611658166808,66.40710677355636,497.83007883801116,401.65793993961915,31.033501824912403,481,1153.7340825373806,5.936876193370207,83.77387595177639,0.2692301806520671,0.4293782954169784,0.04539050418057664,41.11097585952102
2025-01-03 18:00:00,11.341590123864318,29.31522552663952,61.33587081810142,683.4101219270615,366.47475247960324,11.200426545615908,37,1702.038049240397,6.396171246023561,70.77026295496837,0.3615987734604018,0.4888656109056583,0.12646068568456417,41.51893901659706
2025-01-03 19:00:00,41.098864133931784,12.207238821686119,80.70210030058601,155.30166111770876,425.5062137852435,27.414812918605406,215,1013.8624674880233,4.9555569037593,40.588775260472545,0.31837630843309217,0.4910878326849384,0.0944505934046125,43.141038314462904
2025-01-03 20:00:00,8.354778965589688,26.122603510117774,42.59968527782818,832.3510093500047,75.29625745694531,15.419493856707959,396,491.4450748059602,0.1787353083631582,3.1135737930569563,0.1367784894750391,0.37345286972053643,0.15638329585359662,35.559442323328824
2025-01-03 21:00:00,49.40991214702328,23.471564521748203,48.24403132802419,946.4535575914623,386.3842865359272,16.402302408672966,237,1674.0446232533325,3.3472268691465192,96.74016302352297,0.40295479616576946,0.5081220170477516,0.09387007443840253,36.0194920325527
2025-01-03 22:00:00,39.751014618349586,17.010487829600034,91.52754420266005,683.8888475434474,432.8837407949429,22.776664834241053,137,1121.7677334237223,1.838732407209912,98.63360621580867,0.3486755368017033,0.5177711201021042,0.07330269159248574,41.88161418165366
2025-01-03 23:00:00,13.942205669037758,22.153476277539795,95.71652105203243,959.1093359729297,178.76076910624144,25.135300835077604,264,390.7809346112605,6.801428429116769,54.936455144426866,0.0,0.2550903255218169,0.03825088575504626,24.09858746034561
2025-01-04 00:00:00,5.248495270562108,26.355466839040435,91.40465819891796,236.28908293296698,338.2012732969638,31.811034858626552,484,1060.6130792503554,0.5670465137004665,7.067096469510559,0.39663535308472947,0.5410131641021045,0.04600199945974339,51.08172907776576
2025-01-04 01:00:00,41.695764280467536,12.12420964953099,53.55583951658509,529.6745705323183,191.37292872663744,12.604994645348048,221,885.0864231340317,5.638033911116443,54.09725059144669,0.12498311304901327,0.3287173500729597,0.1057988542639382,31.37956789602332
2025-01-04 02:00:00,36.80858047314277,9.810994846897161,82.42924024055054,641.6260605509025,481.0869799171043,27.629211643310562,248,1766.0008105753402,2.1063172227430096,89.23384702208084,0.5104921585883896,0.5471410919435558,0.0858695371353905,41.07742560734489
2025-01-04 03:00:00,37.80532256184443,20.02780156690754,58.1068586640879,623.562982679068,65.0406075959767,16.39187955885854,216,339.50531958533645,9.488458384670611,67.99855101282135,0.0,0.2833821981481984,0.061048258714330936,25.837824915879015
2025-01-04 04:00:00,39.70716560086756,24.23537825823776,59.80318817168818,461.3156011801389,310.9067797248298,30.089131126110967,327,1762.8986284512484,3.355409421865355,71.99892310327243,0.4000166819845681,0.535210361908357,0.01981931204703541,39.81702851036564
2025-01-04 05:00:00,8.332009328034067,22.868554043298474,36.374408724582715,404.27596842963527,124.92659617228179,32.309161429141426,292,1073.200931939541,3.2522119137463426,8.496983743224929,0.21605492207312554,0.3979723106656073,0.0910772812786465,37.23147980822873
2025-01-04 06:00:00,21.130957784492267,23.934409465759035,67.29042426068132,214.14162029537692,370.4990923297214,29.484823979349883,254,868.2924169641805,9.233846679907238,10.651163703180144,0.200629841489344,0.3881668412237593,0.034800765527207275,30.02617249119037
2025-01-04 07:00:00,10.214107678630837,13.06749944438799,34.89087182026783,452.5682055060504,129.15062753839794,35.84034286674077,54,407.73765036558666,4.173479203041413,12.734877637588527,0.0628334448977393,0.3113028445621996,0.11805368652811368,28.681741840341004
2025-01-04 08:00:00,43.83965416440171,24.535026485250647,46.5251759253755,246.3947335949366,155.9224678542609,21.746323548431548,114,1431.5541290134909,9.628623341857422,90.43768336609926,0.09685415631200699,0.35575506306311017,0.054251134582230874,29.758928299214794
2025-01-04 09:00:00,33.04841570724011,3.606271661118253,88.40241612959481,760.9291088429966,272.46686497059113,36.77873070715958,357,1860.9327473090768,0.24170352133503492,52.58496362638133,0.4782476343910881,0.5814811305130961,0.028113567489867642,57.908486966474
2025-01-04 10:00:00,19.890411118369215,16.334672938825488,36.56606473686842,287.947841945131,461.67572749859517,25.146847859786778,290,813.2169724087076,3.063445752021463,79.15750963929912,0.29922240630117025,0.4317377139554616,0.0601577937655452,37.73250108161941
2025-01-04 11:00:00,7.860125762871064,0.17275981494364712,25.692662813874627,152.70877475608046,145.2714674665869,26.94645744129089,243,559.0115012745835,6.661929602664312,11.529125988360022,0.05419746269322258,0.34842497298280384,0.11605605656054443,31.001941545434242
2025-01-04 12:00:00,18.9942044772048,9.737574897008109,25.520607409025303,597.1295240355109,114.90800950314659,32.6835744541375,198,1154.2471422983983,8.908569645276385,92.7642705508595,0.028858570705180414,0.2876110285516741,0.11033172531521515,23.309408605436204
2025-01-04 13:00:00,19.633249491203618,10.993846046141936,95.26276164024863,635.7067594474614,391.5395743343138,10.642543439972838,53,1612.7533020243534,2.564055930082839,82.11420914972102,0.4240790772540812,0.5391581601888726,0.0325392733592721,49.621747321020955
2025-01-04 14:00:00,37.83227802521289,11.885180748277662,60.55363503694677,884.721755152455,275.2787895502689,32.88979774970869,234,107.1586196460128,9.304775919636683,22.476414477535613,0.0,0.2748292001325516,0.17931216814614148,23.318314756336413
2025-01-04 15:00:00,33.69008621098459,20.864016200695865,52.752965745361465,619.2834511759137,460.30330057179714,31.650480217524038,439,1299.6171291513156,5.9412146649918816,87.41822332939535,0.3298628895441085,0.45630156287502643,0.020692208385573292,32.18842441615592
2025-01-04 16:00:00,44.924573415934695,11.656743038110372,84.87028648063347,410.9327683511012,115.97655072192903,20.844649086364797,151,1233.3804013273987,8.01008243197916,26.344275939680927,0.12971608611937296,0.30587140920046574,0.015228956338902248,26.995429972703445
2025-01-04 17:00:00,26.24967163228772,13.46080867867592,86.86607423284129,822.7106933736885,340.6675518603677,13.002799971482132,145,704.4891530279041,3.9720730430689724,20.53398793390565,0.24532291292651637,0.4497333845495797,0.09396800710444995,42.68589898853421
2025-01-04 18:00:00,10.381741067223576,7.126323926229824,46.575282649248365,586.2510038686789,154.79561576831676,13.18274074695644,185,957.7037068494436,2.1218038256687333,26.424393681221236,0.2155576406362829,0.39413689363601007,0.026237527508775824,30.389551976294747
2025-01-04 19:00:00,37.09601542503478,11.197553748880203,75.48944459790363,171.35225616807259,120.54219289323768,42.312831144483,151,569.2301259074598,9.112354154476932,90.99550632726093,0.0,0.29579528011096407,0.1059292547130026,22.6673580685016
2025-01-04 20:00:00,39.23532718776038,6.8180888178945445,81.68982526815093,609.265504281922,357.5432368207717,34.124776242904304,458,1600.7829021085013,9.331358684062186,91.55919855148696,0.2564961502814327,0.41338554101062225,0.14188798769057656,36.488130197423125
2025-01-04 21:00:00,30.25747389062733,2.195877713053309,72.37205494927636,917.2166908794961,317.15807895892993,14.448591481975914,89,1305.6163733956046,4.975751441541355,32.89957746879688,0.31900351575485486,0.4444529575798457,0.09719879951870161,42.01830628997919
2025-01-04 22:00:00,39.69352309795524,18.103457801441337,32.12760598400795,456.6813629483985,389.67235626304904,22.485310925811724,91,1112.1520818740719,0.06495015999256504,70.54341850945512,0.3843914084233373,0.49102492906623685,0.07837728532126409,38.048839295130534
2025-01-04 23:00:00,27.220801836397584,20.046383956650487,90.07064668136456,366.6932217098201,189.25815940078206,30.736904786555876,144,845.7997769938717,1.0978295367040447,67.57452551641833,0.1931837347887443,0.4161481646183985,0.09618298155563276,40.76915326100008
2025-01-05 00:00:00,28.522977322189732,18.584710380288435,63.12756421888069,229.12251131621804,251.58724537198546,39.24500967817271,216,653.630333439391,5.730279602317218,80.65626321304032,0.0864165586516848,0.3105885640438108,0.04030041111098849,30.382276705789987
2025-01-05 01:00:00,24.239345826134734,13.90482131401717,42.597794109600294,236.30096974182158,232.4622543486883,11.528132504955298,353,1663.1993234825197,0.2377670230188622,29.650950014213105,0.43771092683112667,0.5616595068731204,0.05184478815223528,42.695165328732024
2025-01-05 02:00:00,6.143860703484283,11.393573405376895,54.01825483501551,489.494335907637,492.8402587849314,18.28215960145031,186,957.6745738237811,3.969119239866953,51.01385419104019,0.35684283104733583,0.46500627843614195,0.048287897056098004,36.23028172333011
2025-01-05 03:00:00,9.8551142146987,25.900009487154758,23.00568723191259,636.1118417453766,181.51203053272454,41.1412146603383,392,1052.7500976991782,3.033699455720126,66.76739510082868,0.19201585364423918,0.4090568567520473,0.15439294056785346,37.23152239616361
2025-01-05 04:00:00,6.414313355903041,15.572453554086541,30.229344097793405,172.55386465264158,182.6677572560451,10.320794256433578,252,1089.5745880274092,7.143482754022047,2.6256818809906046,0.18202023499767736,0.34661117855696144,0.0458402763732907,34.15922253670642
2025-01-05 05:00:00,33.63846850687012,14.375456328891929,81.24374004126886,945.6117301226492,209.54669397287333,17.048968597786057,64,951.8971773199953,0.5557867294793528,37.673874533095464,0.26731784272504056,0.4155539751438528,0.07296643168788437,37.938615456273816
2025-01-05 06:00:00,19.1460191484347,0.7692619741930706,20.000930780429293,779.6202557006764,304.0673365806447,43.565846159053805,150,586.5680098530052,4.887312689772875,69.58883576785689,0.13241891435567343,0.36009014801020167,0.16330919421467535,30.012434104402825
2025-01-05 07:00:00,27.885681102411624,10.237434828784691,53.32526627858337,627.9615264552964,163.54523491868537,31.469064628275987,466,328.64683646179884,5.791142698756053,25.25950931191334,0.02277414495653657,0.302030164593437,0.15630172874455053,22.67341665587187
2025-01-05 08:00:00,45.84049132667418,11.405868563575712,61.800814486847074,845.5948038450917,461.88047317067327,19.158497832312726,449,287.22080761870734,6.172910760526177,95.77041070064872,0.11534381951497319,0.3110792146341108,0.17096679164979256,26.077862475856342
2025-01-05 09:00:00,16.21815031169937,11.964683426907015,24.370753600077784,172.16808113090195,169.55850418981856,12.344688303854667,65,1539.1787943473084,4.051576720169408,3.016137150683895,0.3255231898292808,0.5066619550483049,0.08470265160586483,44.689121525585676
2025-01-05 10:00:00,23.46723153660334,17.40517107681997,97.84625303778662,529.1549899598119,453.1170792020876,10.986696915652775,24,524.7028623728716,3.0436778342955098,95.80871875874229,0.22012854455117437,0.37497859336622286,0.05725777419636375,29.97149808690211
2025-01-05 11:00:00,38.99980123443719,16.008076401806353,38.09002649997375,667.0838141754971,96.5637786409631,18.566077787292453,194,205.7783484125536,6.824930337371487,21.676386801040003,0.0,0.26020536904236624,0.16706345733817124,22.197530573129328
2025-01-05 12:00:00,15.29591744712301,18.23715278380334,44.33589757090247,845.7876155064603,345.4532160798435,40.85200368561186,323,1615.2830727221833,8.47569048102495,4.8822041925369986,0.3559325303793068,0.4630594609581867,0.042107000305827424,34.22306878926399
2025-01-05 13:00:00,8.464095942295685,22.94649784626385,44.31540098040219,805.122604044341,458.1434832972097,24.556977900412832,428,392.71714043523116,6.9361763778287875,29.247403322355748,0.1854585871864405,0.37158005221813084,0.0336461255920213,31.051326039885296
2025-01-05 14:00:00,18.038815381119562,24.389572161482803,38.43333296938799,349.3623247420597,125.93724727920329,35.21166792080976,97,1287.7775742933727,9.321023654572215,78.62823072902253,0.06806915940572966,0.32301094350412046,0.13437965075818617,23.490413532882265
2025-01-05 15:00:00,12.2549579264302,21.543692286794833,20.11790576690491,946.7921526032839,485.74713204466474,42.13997623829852,106,743.4222157509402,7.172635253579271,75.24420064480532,0.22143581666059609,0.39154747387944466,0.10230456076363997,27.984940452713936
