total_charging_stations,fast_chargers,slow_chargers,charging_sessions,energy_consumed_kwh,grid_load_mw,voltage_v,frequency_hz,transformer_load_percent,renewable_share_percent,hour,day_of_week,ev_population,charger_ev_ratio,peak_hour_flag,overload_risk,month,quarter,is_weekend,state_encoded
0.4441967478288033,0.5762838515856674,0.37069776444374264,0.1998309943479518,-0.2814007797302756,1.550958761313927,1.5803588840168155,0.8175443934896408,1.8598219016707664,0.4305448456050563,10,0,-1.4941132562456068,-0.8038365117989944,0,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,4
-1.573325351186935,-1.4796352154307573,-1.5216540597081702,-0.11667928711232341,0.4169046520687502,-0.5952894855990236,-0.3462742698573106,-0.850326368911006,-0.1704540171189291,-0.7879256559878238,11,0,-1.6150420202182054,-0.6304598807733313,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,27
1.6206410324791414,1.066686564818943,1.737396304109013,-0.2172178471055873,-0.7767956077305732,0.03098966103802101,-1.4206847157054523,-0.41394199624060724,-0.3431767485732108,-0.561395074628001,12,0,1.302244528104184,-0.32867977561500894,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,24
0.2685285967271691,-0.21590514671423933,0.43377615858213975,-0.3140327567287303,-0.3774833928834756,-1.502372388957478,-0.8583109278024497,-0.811622857274787,-1.246174267074753,0.734681935229806,13,0,-1.5862702162449123,-0.8244126649089714,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,26
-1.291191653963098,-1.2532955016307838,-1.2342969308554723,-1.1741959922266547,-1.0725330355558516,-1.6383904400277203,0.44923154235810037,-0.25399969944041845,-1.824955208587457,-1.2280886200140169,14,0,1.6329458992275199,2.2885880567895174,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,16
0.49210624358379446,0.5951454944023319,0.42676744812231787,-0.42574226783235686,-0.504126538596905,-0.9084718093517945,-0.15827347397853,1.3891489485338262,-0.3952826561665217,-0.3496486936480845,15,0,-0.41351404883653037,-0.5243845233198923,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,5
1.519498763663049,0.4819756375023452,1.821500829626876,-0.485320673754291,-0.7211229574696002,-1.6027259985655629,1.6630174167681098,0.8668842104735396,-2.009724513782767,0.04219095871122748,16,0,-0.7340145076420624,-0.6868674288593812,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,15
0.8807054869298337,1.1798564217189296,0.7211332874348376,-0.7050160455914232,-0.6232723133014091,1.0968709113470014,1.1322082810649823,0.8666145865286924,0.7655550256504721,0.14374088769060597,17,0,0.9133892380408888,-0.27421207361671146,0,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,6
-0.9558251836781602,-0.6119996458641926,-1.0310443275206373,2.2515623482845593,1.2096439818647409,1.948528282566983,0.039388831281703764,0.4987450828569487,2.242832633708188,-1.0765252651358816,18,0,-1.0837227068447255,-0.44627384504528245,1,High,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,6
-0.6151354360871121,-0.15932021826424597,-0.7506959091277613,0.6876291928337877,0.45639613786125394,1.413920758840749,0.6223767513072848,1.0936087585168963,1.434182930251394,-0.44146654603795,19,0,1.6155956295587766,0.715800841703536,1,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,2
-0.907915687923169,-1.177848930364126,-0.7577046195875832,1.3802281616762722,1.267072603790809,-0.014429710777074885,-0.027462977664856635,-0.3770066433236657,-0.3287998203816213,-0.4615793430403492,20,0,1.2342384459854912,0.9214682746047654,1,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,2
1.684520360152463,1.6702591349522053,1.597222094912575,1.83451350683102,1.7619793867720697,0.6751712458532687,0.5103283377834158,-1.4804276372669112,1.1174385359122976,-0.045507560957198094,21,0,-1.2149395704198958,-0.7798162220878019,1,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,16
-0.5512561084137905,-0.5176914317808704,-0.5334258848732825,-1.0103553759413357,-0.7656185993414739,-0.5324789616634483,0.4447704367908667,-0.06972903395921659,-0.054516746810330564,1.221551733466853,23,0,-1.7123430300187967,-0.8505955332807038,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,11
-0.865329469474288,-0.9137859309308238,-0.7997568823465147,-0.7050160455914232,-0.7240473353767012,-0.41664933041472146,-1.1563151855557678,1.377551620449819,-0.6401594620261448,-0.7078120654054264,0,1,-1.660553782866869,-0.8131933725324211,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,20
0.3696708655432615,0.6705920656689897,0.23753226570712657,-0.5262808278256207,-0.4223062136842203,-0.7333328014350072,-1.5550798638985324,-0.5028590508063295,-0.5926704903885871,-1.4470700284044091,1,1,0.3963686393692878,-0.2845360457601296,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,7
-1.615911569635816,-1.385327001347435,-1.612767295685855,-0.6528849404097308,-0.294633733572668,-0.6048792896271044,-0.7860164137986085,-0.23201976189350587,-0.5022406484228175,-1.6049975097112967,2,1,0.7395377922143842,3.5227200773860683,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,3
1.3385073352553047,2.330416633535461,0.8963510489303852,-0.6230957374487637,-0.4882770583099986,-1.6522753469583769,-0.9048367270875453,-0.32900311695938145,-1.5606943647694371,0.9343678380956492,3,1,-1.462900208298822,-0.8176571095637735,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,25
-1.695760729227468,-1.4984968582474216,-1.675845689824252,-0.20604689599522463,-0.7175874867664257,0.10256346851078606,2.0949950349966655,0.6296968505409137,0.32064192744848136,1.646511557668375,4,1,-0.24506821466561415,2.541208369696893,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,11
-1.0835838390248032,-1.1024023590974683,-1.0170269066009936,-0.839067458915775,-0.6255413640860384,-0.9220865134495242,1.7367879327106943,-0.6680521488737484,-1.3168025319449421,1.4367402055265335,5,1,-1.0484118565138656,-0.35976264230451294,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,9
1.2586581756636528,0.38766742341902294,1.5131175693947123,-0.2991381552482468,-0.5041850391484833,1.5396759063883212,0.35000526161850987,1.636588015320624,1.5851316880732536,-0.2777778435423363,6,1,-0.026053755329516065,-0.531010931582217,0,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,21
0.5932485123998869,0.9912399935522852,0.41275002720267406,0.6243271365417327,-0.20077252533190912,-1.468514708985195,-0.25714725336516203,1.8549566823907786,-1.8013715341840186,-0.028647483861421737,7,1,0.8188782213528591,-0.23049086514575504,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,25
-0.1839499742921917,-0.19704350389757488,-0.16897294096254362,0.8924299631904363,0.6124612159904558,0.5064129613677387,-0.4573153795490297,0.13173143520458327,0.3624252051151468,0.43575422001797215,8,1,1.3450534849250535,0.23719922684074607,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,3
0.007688008727772868,0.2744975665190363,-0.09187712590450273,-0.37733481302078536,-0.7767131854869125,0.46404216166231355,0.046280776723577936,-0.3789763141095845,0.8772090578880359,0.26145059805290044,9,1,-1.133157897307929,-0.67100622902892,0,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,0
0.30046826056382986,-0.329075003614226,0.5178806841000025,1.1530854890988982,2.268178908459183,-0.25116073876653,0.25488149847115915,-0.6139028712551774,-0.6612791931186736,-0.6258764073741744,10,1,-0.3945072207572034,-0.4893868233958296,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,2
0.5027527981960147,0.029296209902398476,0.6510461828366186,-0.45180782042320305,-0.21403248628288934,-0.5484650213954774,0.4204829321628462,-0.07557065107776337,-0.47795384981057043,-0.2643869831068393,11,1,1.3867290070439446,-0.059964127387528945,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,25
-1.195372662453116,-1.1024023590974683,-1.1642098262572533,-0.8241728574352915,-0.837304588330394,1.4022614271594083,-0.23767813754306719,1.089738659782068,1.5901159605215756,0.8809180042838031,12,1,0.13271429023220155,0.6783107185422277,0,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,2
-1.3923339227791907,-1.2344338588141195,-1.3744711400519103,-0.37361116265066446,-0.5144688567495312,1.3291320065409495,0.29752668974687846,-0.12644938965714642,1.7161756652184894,0.2544062895943056,13,1,-1.2505991698898256,-0.30932815215552134,0,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,16
-1.3550709816364197,-1.2910187872641128,-1.3043840354536913,-1.0885520337138743,-0.9776172198470775,-1.0785218086802908,1.7687665272231523,0.40273669165372233,-0.5726985247977809,0.6508244582904186,14,1,-0.21734265810953168,0.7153244273048973,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,15
-0.37558795731215633,0.04815785271906292,-0.5123997534938167,-0.5337281285658625,-0.2999997783773987,-1.4985190461698,0.5295892804116318,0.8658472419377048,-1.8463033191264775,-1.435849399442569,15,1,0.621834957778185,0.08064337779962542,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,11
0.9179684280726046,1.5570892780522185,0.6300200514571529,-0.6417139892993682,-0.2360400624913215,1.6101267882351769,-0.6787499865834032,1.348365696016536,1.1339697011202219,0.9591140679572565,16,1,1.5902241296914181,-0.1318571831355952,0,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,7
-1.237958880901997,-1.2344338588141195,-1.1712185367170753,-1.1108939359345997,-1.117812537302978,-0.12462910058404268,-0.040951752231057716,-0.2833227209339804,-0.5546745829230175,-1.3182988272036036,17,1,-0.5853601871133812,0.14727969904134447,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,6
-1.7170538384519083,-1.4796352154307573,-1.7108892421233615,1.4174646653774812,2.698417956842543,-0.2618122361676165,0.6590176610099112,-0.3947183907154283,-0.5218360005949743,1.602821127320083,18,1,1.444272614990531,6.898441908245972,1,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,8
-0.8014501418009665,-1.0835407162808037,-0.6525739626902547,0.6764582417234251,-0.32956335229928174,1.538722417490389,-0.1886759176600357,0.2845662075850467,1.6663932386003824,-1.468378566138563,19,1,-1.189219321413467,-0.560059119906435,1,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,12
-0.09877753739442968,0.18018935243571405,-0.19700778280183123,1.6669492401755803,3.1601053273525905,0.8646081117781719,1.396475339421307,-0.6920848678479239,1.236437536176372,1.5871842542906778,20,1,-0.7678431741318738,-0.534602087867317,1,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,8
0.18335615982940706,0.10474278116905626,0.20248871340801708,2.609032783816164,1.7662103197517023,-0.8378797445023608,-1.2169648452205846,1.5750256365410351,-1.0680290975939433,-0.8093542035971801,21,1,1.560842014724752,0.11228238705593903,1,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,7
0.9499080919092654,-0.12159693263091709,1.2958475451402334,0.870088060969711,0.3844887114445646,1.1803254717642497,-0.9100662186428459,0.48916814668801833,1.5346538152664133,1.1161366449197414,22,1,-1.2308076562475907,-0.7588001348070403,1,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,8
-0.3596181253938259,-0.21590514671423933,-0.39325167567684444,-1.1444067892656875,-0.9450894856188884,1.1476658934688366,1.1423153107974855,-0.4619695416261994,1.5783316407234012,-1.2089858350653755,23,1,0.34902594374050544,-0.036892826369169414,0,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,18
0.7316537223587501,-0.19704350389757488,1.0365252581268232,-0.7906600041042036,-0.7669436385215336,-0.8399831727668218,-0.017486161181858282,0.048839221925972384,-0.5402218312503665,1.538971933204247,0,2,1.0786091426754054,-0.20192715091946437,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,24
-0.95050190637205,-1.0269557878308104,-0.8698439869447336,-1.1779196425967755,-0.9874380488976208,0.25627131780212464,0.6802253271041202,-1.1106452174694272,0.3618896380019421,-0.4903132178641324,1,2,-1.0977598596923017,-0.45724285304114415,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,18
-0.9025924106170589,-0.8006160740308371,-0.8908701183241993,-0.7422525492926321,-0.4531283216214201,-0.717485836098277,-0.5790189725025237,2.515295927322132,-0.7650086469466325,0.9851332999392619,2,2,-0.6675777966491856,-0.2197474715694454,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,6
-1.323131317799759,-1.3098804300807771,-1.255323062234938,-0.46670242190368655,-0.8725814476971904,-0.5423366787708462,-1.7323192063110364,1.4317205087122231,-0.5805789661054378,1.3984965993266825,3,2,-0.18438586446739588,0.6703703890404973,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,1
-0.8387130829437374,-0.7817544312141727,-0.8137743032661584,-1.06993378186327,-0.9380005876536117,1.1428335378034102,-0.037203397810595354,0.790499866122225,0.8578707741204403,-0.14100869172054606,4,2,0.6398827257250688,0.4785543326290565,0,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,24
-1.4402434185341817,-1.3287420728974415,-1.402505981891198,-0.712463346331665,-0.5509226579716165,-0.9454176396588396,0.3394383936029184,-0.9277970865321286,-1.2177074020481788,-0.5335397264207805,5,2,-0.13590973413663532,1.0616950493791233,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,5
-1.2273123262897767,-0.8383393596641661,-1.3043840354536913,-0.9545006203895224,-1.0010721929550388,-1.6516025326481676,-0.5464225519415973,-0.7823131540204883,-1.89903152608435,-1.4224795035960727,6,2,1.6839504608165397,2.064434668512392,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,2
0.11947683215608554,0.6894537084856541,-0.09888583636432463,-0.1464684900732905,-0.33286446370051465,-0.6078499521469972,-0.06378130015355543,-0.88844492262918,-0.3975648122890071,0.040682512415179804,7,2,-0.04950713493198835,-0.3504009272522368,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,11
1.3278607806430844,0.01043456708573403,1.744405014568835,0.5200649261783479,-0.3184634799855653,0.4039195400462783,0.0007947267062046691,0.3147112811471628,0.80371472899439,-0.9125178533509768,8,2,0.7732792714194279,-0.38292836987145146,0,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,15
-1.3071614858814287,-1.177848930364126,-1.2833579040742258,0.9222191661514034,-0.1730475272502829,-1.0897088061001243,0.3726469478503073,-0.7740388365720436,-0.7053781562489956,0.8638748568609396,9,2,-1.5954248811455056,-0.7090996466824733,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,22
-0.26379913388384363,-0.2913517179808971,-0.23906004556076263,-0.3810584633909062,-0.7429593305140886,0.7881597904165824,0.23406941041369678,-1.2753153215057795,1.090003542171771,-1.420743602091147,10,2,-1.3250571110813176,-0.7101911951953888,0,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,12
1.0723434699497982,1.1609947789022652,0.9804555744482479,-0.9284350677986762,-0.9104573025014651,0.4281335303675039,2.519111944050513,-0.6152064337727599,0.6430829821338325,0.2001091033052097,11,2,-0.6653109272452291,-0.6444845407425296,0,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,16
1.4449728813775073,0.9912399935522852,1.534143700774178,-0.8055546055846871,-0.8099529544917056,0.43109153377232823,-1.9129813828302928,0.9338780374273801,0.8910884731692471,0.36627215638650007,12,2,0.6499964507581052,-0.4229660056411811,0,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,16
1.3757702763980757,0.6140071372189962,1.5832046739929313,-1.166748691486413,-0.9931501248894803,-1.5132229881545056,0.7650419466772301,0.1460450736168997,-1.9350618398945794,1.6437962299230402,13,2,-0.07801737705097883,-0.5530493634885226,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,20
1.3331840579491945,2.19838513381881,0.9384033116893166,-0.42574226783235686,-0.30437936460624015,-0.7792671842036313,-0.6771659624402492,0.5670325083912396,-0.9192995010882028,-0.2575875763660974,14,2,1.4949284274404804,-0.24371616485992526,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,5
1.2533348983575427,1.5948125636855475,1.057551389506289,-0.6528849404097308,-0.7454474529421204,0.22613157403806744,-0.08793527592226165,-1.1961244722977145,0.24902503505641072,-1.5500581204016197,15,2,-1.7281239285617243,-0.8688041651607616,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,11
1.7377531332135643,2.8396809895854007,1.2327691510018364,-1.133235838155325,-0.989964569328263,-1.5097756616275217,-0.09346093180633133,-1.010866197568883,-1.3418359066126164,1.018416678196835,16,2,-0.16058373572585338,-0.5989017556370269,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,4
-0.4660836715160285,-0.498829788964206,-0.42829522797595393,-0.6715031922603353,-0.8197094567148682,-0.4659624271201808,0.15859650113317084,0.3518441958985763,-0.889740401830788,0.9742231558648806,17,2,0.9323088788354482,0.2694741860056295,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,27
-0.8440363602498475,-0.498829788964206,-0.9259136706233088,1.5328978268512286,1.8594678162696368,1.571207121139484,0.7875244388178223,-1.6872440650437326,1.6853103829936442,-0.1658718214726499,18,2,0.8245453948627502,0.5891893269344868,1,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,2
1.6685505282341326,0.9723783507356207,1.8355182505465197,0.20727829508819356,0.11356755591773439,0.3035059287593979,-1.2183267118356842,-1.5943500407498756,0.3224328922807101,-1.498874541054191,19,2,0.6013459458578095,-0.4593741660144453,1,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,13
-1.5147693008197236,-1.4607735726140927,-1.4515669551099513,2.527112475673505,1.6923519614055138,1.0696732117232592,-0.8937331611109053,0.5096396385083664,1.3969329410118398,-0.015475009479509933,20,2,0.4553944311569225,2.1823761096686267,1,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,18
0.513399352808235,1.3307495642522453,0.18146258202855137,1.7637641497987233,1.0455743731184375,-0.6572680787062648,1.4685968387990187,0.40021467867482896,-0.259349516531933,-0.5459434679488451,21,2,0.3383019077140962,-0.3336443975931066,1,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,6
-0.5086698899649095,-0.498829788964206,-0.4843649116545291,2.713294994179549,2.561477444306745,0.43773091323194596,-2.564054212510538,-0.37919862986823083,0.6867022053946452,-1.6871205266167977,22,2,1.3611831326070511,0.4897404200175154,1,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,14
-0.16798014237386133,0.1236044239857207,-0.2670948874000502,-0.12785023822268607,-0.29851608101664295,-1.0841399232153803,0.1458372439505076,0.8292541296396923,-1.1356003265120964,-0.1310800952661344,23,2,-0.8098674453898352,-0.5364204205025401,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,18
0.3856406974615919,1.028963279185614,0.12539289834997616,-0.7943836544743245,-0.7153946102862695,0.31452412275683134,0.08538810329143873,0.7205928925322495,0.4947980694832546,1.4619440798126224,0,3,1.6475933630684692,0.051313584352418604,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,10
1.4928823771324984,1.0101016363689497,1.5902133844527533,-0.9917371240907313,-0.8101440539503741,1.3970235419712098,-0.11178710287850163,0.7753265483191711,0.9590103723711554,1.677608375028052,1,3,-1.5854855306820044,-0.8430103792194074,0,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,9
-0.7535406460459754,-0.36679828924755487,-0.8558265660250898,-1.1779196425967755,-1.0039525987598108,-0.04210366230359265,-1.6943815972843592,1.5160492276615891,-0.4771268827515509,-0.5697596224645535,2,3,1.690925443597944,0.9345628794342115,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,3
1.3385073352553047,0.9912399935522852,1.39396949157774,-0.8465147596560169,-0.538486400537684,-0.5966527124303637,1.2318889873235945,-0.807649303315133,-0.6181390068767343,-0.9523412808727502,3,3,-1.2955006215451164,-0.785232168637724,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,20
-0.7695104779643057,-0.8949242881141594,-0.6806088045295423,-1.0885520337138743,-0.9936885701810343,-0.3740725034699199,-0.25076898662655184,0.6913388836649452,-0.27885558996128973,0.45790940360139815,4,3,-0.8225967889658983,-0.37406205219248945,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,26
0.7742399408076313,0.727176994118983,0.7491681292741252,-0.8688566618767422,-0.8097774001033434,0.12172212102626338,0.08584063896624786,1.1202914460922664,-0.19282494099700093,-0.6929182981331441,5,3,-1.5755461802185031,-0.8316696422012191,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,17
-0.5778724949443411,-0.5742763602308638,-0.5474433057929262,-0.39595306487138976,-0.5011255514330308,-0.13300066328130825,-1.4387977352341377,1.4525533800416401,0.2034387931548461,0.3028920355087933,6,3,1.1950041678400913,0.4809909446891672,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,12
0.2525587648088387,0.1613277096190496,0.27257581800623604,0.28547495286073216,0.3478418843393757,-0.017628107752397686,1.5495382402253643,-0.015392525198659565,-0.4063319563848357,-0.5726462375262923,7,3,-0.6528431455234688,-0.5554112320583127,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,13
1.7004901920707933,1.1798564217189296,1.8004746982474102,1.2685186505726458,2.3073334554671754,0.2408618923780302,1.1845542846002166,-2.1494517789590732,-0.01051745663096444,-1.0509050961696218,8,3,-0.9861601351898315,-0.7402807319127476,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,6
-0.4501138395976981,-0.329075003614226,-0.4703474907348853,-0.24700705006655438,-0.028704802694534223,-0.9033180044390557,-0.2600447281261214,-0.3685922322009221,-0.6467727031641284,1.2308471423528597,9,3,-0.07915081175295705,-0.16696285233424926,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,21
0.683744226603759,1.443919421152232,0.36368905398392076,0.2407911484192815,-0.25277602368790725,-0.6643887268137985,-1.6719742498421284,1.7487497799344354,-0.25055320747829435,1.0985156450550229,10,3,0.2257431230791827,-0.3955448316435029,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,15
0.33240792440049066,0.06701949553572736,0.41275002720267406,-0.7385288989225112,-0.8197829367350168,0.36375060639869994,1.2087454250583118,-2.1450519620919235,0.28615121757059236,-0.7106654653343385,11,3,-0.17950337652041282,-0.43500169311574705,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,10
1.434326326765287,2.1606618481854807,1.0855862313455764,-0.7348052485523903,-0.34143897790254363,-0.15885028187531242,-0.08617007330886882,-1.3264504924902472,-0.1395644165322252,0.8364444045357659,12,3,1.4796706526061583,-0.26534928365475635,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,23
-0.22653619274107273,-0.498829788964206,-0.11290325728396843,-0.2656253019171588,-0.05796790390076821,-0.27829213085974736,1.066837257467154,1.1418417329983408,0.05051816441534546,0.10296756519398526,13,3,0.5959403342022211,-0.010148652943737003,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,12
-1.5041227462075033,-1.4041886441640994,-1.4585756655697732,-1.1183412366748413,-1.0455343741337113,-0.10887542441682799,-0.5771504118954939,0.3132938757488115,-0.4573827171092635,-0.8171520786162186,14,3,-0.3647763566514671,1.0129098184064156,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,3
-0.8280665283315172,-0.9326475737474883,-0.7436871986679394,-0.2991381552482468,-0.07190893983613983,-1.1233722055860653,-0.17882883619654158,0.8005821364978695,-1.1905779948453885,0.06580003419372113,15,3,0.0679341376499082,0.14748366237942792,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,5
0.2099725463599577,-0.31021336079756157,0.3917238958232084,-0.5076625759750163,-0.35847481647753254,-0.9061661430390204,-1.527997298501227,-0.7878217020688727,-1.0094576784505394,0.7581203533299354,16,3,-0.76583786658222,-0.5823036205928354,0,Low,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,27
-0.5139931672710196,0.01043456708573403,-0.6806088045295423,-0.9768425226102477,-0.8222487964812562,1.4069989200764348,-0.8705004011121694,0.6953998850255206,0.8879978692847887,-0.8220635680710943,17,3,-1.5752846183642004,-0.791259712570286,0,Medium,-1.5968345603709093,-1.344612946874018,-0.6309623716138579,7
